Year,Site,Treatment,Block,Plot,Species,Rel.cover,Accepted.Latin.Name.or.category,functional_group,Total.cover,Abs.cover
2017,06MAT,F2,3,6,Vac vit,7.8,Vaccinium vitis-idaea,evergreen,75,585
2017,06MAT,F2,3,7,Vac vit,11.9,Vaccinium vitis-idaea,evergreen,65,773.5
2017,06MAT,F2,3,8,Vac vit,6.9,Vaccinium vitis-idaea,evergreen,101,696.9000000000001
2017,06MAT,F5,3,1,Vac vit,4.5,Vaccinium vitis-idaea,evergreen,65,292.5
2017,06MAT,F5,3,2,Vac vit,2.7,Vaccinium vitis-idaea,evergreen,75,202.5
2017,06MAT,F5,3,3,Vac vit,3.6,Vaccinium vitis-idaea,evergreen,83,298.8
2017,06MAT,F5,3,4,Vac vit,2.9,Vaccinium vitis-idaea,evergreen,70,203
2017,06MAT,F5,3,5,Vac vit,1.1,Vaccinium vitis-idaea,evergreen,94,103.4
2017,06MAT,F5,3,6,Vac vit,3.5,Vaccinium vitis-idaea,evergreen,56,196
2017,06MAT,F5,3,7,Vac vit,7.5,Vaccinium vitis-idaea,evergreen,67,502.5
2017,06MAT,F5,3,8,Vac vit,6.5,Vaccinium vitis-idaea,evergreen,61,396.5
2017,06MAT,F10,3,1,Vac vit,2.1,Vaccinium vitis-idaea,evergreen,93,195.3
2017,06MAT,F10,3,2,Vac vit,1.1,Vaccinium vitis-idaea,evergreen,89,97.9
2017,06MAT,F10,3,3,Vac vit,2.3,Vaccinium vitis-idaea,evergreen,86,197.79999999999998
2017,06MAT,F10,3,4,Vac vit,0.5,Vaccinium vitis-idaea,evergreen,95,47.5
2018,06MAT,CT,1,1,Vac vit,9.2,Vaccinium vitis-idaea,evergreen,130,1196
2018,06MAT,CT,1,2,Vac vit,10.5,Vaccinium vitis-idaea,evergreen,124,1302
2018,06MAT,CT,1,3,Vac vit,6.9,Vaccinium vitis-idaea,evergreen,131,903.9000000000001
2018,06MAT,CT,1,4,Vac vit,18.4,Vaccinium vitis-idaea,evergreen,141,2594.3999999999996
2018,06MAT,CT,1,5,Vac vit,17.6,Vaccinium vitis-idaea,evergreen,142,2499.2000000000003
2018,06MAT,CT,1,6,Vac vit,13.7,Vaccinium vitis-idaea,evergreen,117,1602.8999999999999
2018,06MAT,CT,1,7,Vac vit,17.6,Vaccinium vitis-idaea,evergreen,136,2393.6000000000004
2018,06MAT,CT,1,8,Vac vit,13.7,Vaccinium vitis-idaea,evergreen,117,1602.8999999999999
2018,06MAT,F2,1,1,Vac vit,15.8,Vaccinium vitis-idaea,evergreen,139,2196.2000000000003
2018,06MAT,F2,1,2,Vac vit,12.8,Vaccinium vitis-idaea,evergreen,117,1497.6000000000001
2018,06MAT,F2,1,3,Vac vit,21.2,Vaccinium vitis-idaea,evergreen,104,2204.7999999999997
2018,06MAT,F2,1,4,Vac vit,15.2,Vaccinium vitis-idaea,evergreen,112,1702.3999999999999
2018,06MAT,F2,1,5,Vac vit,17.9,Vaccinium vitis-idaea,evergreen,123,2201.7
2018,06MAT,F2,1,6,Vac vit,4.5,Vaccinium vitis-idaea,evergreen,134,603
2018,06MAT,F2,1,7,Vac vit,18.8,Vaccinium vitis-idaea,evergreen,117,2199.6
2018,06MAT,F2,1,8,Vac vit,32,Vaccinium vitis-idaea,evergreen,100,3200
2018,06MAT,F5,1,1,Vac vit,13.2,Vaccinium vitis-idaea,evergreen,106,1399.1999999999998
2018,06MAT,F5,1,2,Vac vit,3.5,Vaccinium vitis-idaea,evergreen,86,301
2018,06MAT,F5,1,3,Vac vit,12.4,Vaccinium vitis-idaea,evergreen,113,1401.2
2018,06MAT,F5,1,4,Vac vit,9.1,Vaccinium vitis-idaea,evergreen,99,900.9
2018,06MAT,F5,1,5,Vac vit,8.9,Vaccinium vitis-idaea,evergreen,101,898.9000000000001
2018,06MAT,F5,1,6,Vac vit,4.6,Vaccinium vitis-idaea,evergreen,108,496.79999999999995
2018,06MAT,F5,1,7,Vac vit,9.6,Vaccinium vitis-idaea,evergreen,125,1200
2018,06MAT,F5,1,8,Vac vit,1.1,Vaccinium vitis-idaea,evergreen,95,104.50000000000001
2018,06MAT,CT,2,1,Vac vit,9.3,Vaccinium vitis-idaea,evergreen,129,1199.7
2018,06MAT,CT,2,2,Vac vit,15.8,Vaccinium vitis-idaea,evergreen,120,1896
2018,06MAT,CT,2,3,Vac vit,7.1,Vaccinium vitis-idaea,evergreen,155,1100.5
2018,06MAT,CT,2,4,Vac vit,3.8,Vaccinium vitis-idaea,evergreen,79,300.2
2018,06MAT,CT,2,5,Vac vit,11.3,Vaccinium vitis-idaea,evergreen,115.5,1305.15
2018,06MAT,CT,2,6,Vac vit,10.9,Vaccinium vitis-idaea,evergreen,110,1199
2018,06MAT,CT,2,7,Vac vit,11.9,Vaccinium vitis-idaea,evergreen,143,1701.7
2018,06MAT,CT,2,8,Vac vit,7,Vaccinium vitis-idaea,evergreen,142.5,997.5
2018,06MAT,F2,2,1,Vac vit,9.1,Vaccinium vitis-idaea,evergreen,143,1301.3
2018,06MAT,F2,2,2,Vac vit,13,Vaccinium vitis-idaea,evergreen,123,1599
2018,06MAT,F2,2,3,Vac vit,9.7,Vaccinium vitis-idaea,evergreen,176,1707.1999999999998
2018,06MAT,F2,2,4,Vac vit,11.9,Vaccinium vitis-idaea,evergreen,143,1701.7
2018,06MAT,F2,2,5,Vac vit,9.3,Vaccinium vitis-idaea,evergreen,140,1302
2018,06MAT,F2,2,6,Vac vit,19.4,Vaccinium vitis-idaea,evergreen,77.5,1503.5
2018,06MAT,F2,2,7,Vac vit,14,Vaccinium vitis-idaea,evergreen,135.5,1897
2018,06MAT,F2,2,8,Vac vit,16.8,Vaccinium vitis-idaea,evergreen,89.5,1503.6000000000001
2018,06MAT,F5,2,1,Vac vit,0.5,Vaccinium vitis-idaea,evergreen,98,49
2018,06MAT,F5,2,2,Vac vit,0.6,Vaccinium vitis-idaea,evergreen,79,47.4
2018,06MAT,F5,2,3,Vac vit,1.6,Vaccinium vitis-idaea,evergreen,129,206.4
2018,06MAT,F5,2,4,Vac vit,0.6,Vaccinium vitis-idaea,evergreen,77,46.199999999999996
2018,06MAT,F5,2,5,Vac vit,2.8,Vaccinium vitis-idaea,evergreen,109,305.2
2018,06MAT,F5,2,6,Vac vit,0.7,Vaccinium vitis-idaea,evergreen,68,47.599999999999994
2018,06MAT,F5,2,7,Vac vit,5.2,Vaccinium vitis-idaea,evergreen,96,499.20000000000005
2018,06MAT,F5,2,8,Vac vit,3.9,Vaccinium vitis-idaea,evergreen,77.5,302.25
2018,06MAT,F10,2,3,Vac vit,0.6,Vaccinium vitis-idaea,evergreen,85,51
2018,06MAT,CT,3,1,Vac vit,11.4,Vaccinium vitis-idaea,evergreen,87.5,997.5
2018,06MAT,CT,3,2,Vac vit,7.1,Vaccinium vitis-idaea,evergreen,98.5,699.3499999999999
2018,06MAT,CT,3,3,Vac vit,8.5,Vaccinium vitis-idaea,evergreen,106.5,905.25
2018,06MAT,CT,3,4,Vac vit,4.6,Vaccinium vitis-idaea,evergreen,87.5,402.49999999999994
2018,06MAT,CT,3,5,Vac vit,9,Vaccinium vitis-idaea,evergreen,99.5,895.5
2018,06MAT,CT,3,6,Vac vit,4.7,Vaccinium vitis-idaea,evergreen,84.5,397.15000000000003
2018,06MAT,CT,3,7,Vac vit,8.3,Vaccinium vitis-idaea,evergreen,96.5,800.95
2018,06MAT,CT,3,8,Vac vit,1.2,Vaccinium vitis-idaea,evergreen,81,97.2
2018,06MAT,F2,3,1,Vac vit,14.1,Vaccinium vitis-idaea,evergreen,163,2298.2999999999997
2018,06MAT,F2,3,2,Vac vit,4.7,Vaccinium vitis-idaea,evergreen,106,498.20000000000005
2018,06MAT,F2,3,3,Vac vit,18.3,Vaccinium vitis-idaea,evergreen,126,2305.8
2018,06MAT,F2,3,4,Vac vit,12.5,Vaccinium vitis-idaea,evergreen,104,1300
2018,06MAT,F2,3,5,Vac vit,12.1,Vaccinium vitis-idaea,evergreen,99.5,1203.95
2018,06MAT,F2,3,6,Vac vit,9.4,Vaccinium vitis-idaea,evergreen,85.5,803.7
2018,06MAT,F2,3,7,Vac vit,10.9,Vaccinium vitis-idaea,evergreen,119,1297.1000000000001
2018,06MAT,F2,3,8,Vac vit,11.9,Vaccinium vitis-idaea,evergreen,117.5,1398.25
2018,06MAT,F5,3,1,Vac vit,0.5,Vaccinium vitis-idaea,evergreen,91.5,45.75
2018,06MAT,F5,3,2,Vac vit,2.9,Vaccinium vitis-idaea,evergreen,69,200.1
2018,06MAT,F5,3,4,Vac vit,0.8,Vaccinium vitis-idaea,evergreen,64.5,51.6
2018,06MAT,F5,3,6,Vac vit,1.4,Vaccinium vitis-idaea,evergreen,69,96.6
2018,06MAT,F5,3,7,Vac vit,1.5,Vaccinium vitis-idaea,evergreen,65,97.5
2018,06MAT,F5,3,8,Vac vit,4.3,Vaccinium vitis-idaea,evergreen,69,296.7
2018,06MAT,F10,3,3,Vac vit,1.4,Vaccinium vitis-idaea,evergreen,69.5,97.3
2019,06MAT,CT,1,1,Vac vit,6.5,Vaccinium vitis-idaea,evergreen,61.5,399.75
2019,06MAT,CT,1,2,Vac vit,3,Vaccinium vitis-idaea,evergreen,67.5,202.5
2019,06MAT,CT,1,3,Vac vit,7.5,Vaccinium vitis-idaea,evergreen,79.5,596.25
2019,06MAT,CT,1,4,Vac vit,2,Vaccinium vitis-idaea,evergreen,99,198
2019,06MAT,CT,1,5,Vac vit,5.2,Vaccinium vitis-idaea,evergreen,77,400.40000000000003
2019,06MAT,CT,1,6,Vac vit,12.6,Vaccinium vitis-idaea,evergreen,79.5,1001.6999999999999
2019,06MAT,CT,1,7,Vac vit,13,Vaccinium vitis-idaea,evergreen,61.5,799.5
2019,06MAT,CT,1,8,Vac vit,15.5,Vaccinium vitis-idaea,evergreen,64.5,999.75
2019,06MAT,F2,1,1,Vac vit,14.2,Vaccinium vitis-idaea,evergreen,70.5,1001.0999999999999
2019,06MAT,F2,1,2,Vac vit,1.5,Vaccinium vitis-idaea,evergreen,65,97.5
2019,06MAT,F2,1,4,Vac vit,5.3,Vaccinium vitis-idaea,evergreen,56.5,299.45
2019,06MAT,F2,1,5,Vac vit,9.7,Vaccinium vitis-idaea,evergreen,51.5,499.54999999999995
2019,06MAT,F2,1,7,Vac vit,14.8,Vaccinium vitis-idaea,evergreen,54,799.2
2019,06MAT,F2,1,8,Vac vit,12.6,Vaccinium vitis-idaea,evergreen,79.5,1001.6999999999999
2019,06MAT,F5,1,1,Vac vit,1.4,Vaccinium vitis-idaea,evergreen,73,102.19999999999999
2019,06MAT,F5,1,2,Vac vit,3.2,Vaccinium vitis-idaea,evergreen,62.5,200
2019,06MAT,F5,1,3,Vac vit,3.3,Vaccinium vitis-idaea,evergreen,61,201.29999999999998
2019,06MAT,F5,1,4,Vac vit,4.1,Vaccinium vitis-idaea,evergreen,48.5,198.85
2019,06MAT,F5,1,5,Vac vit,1.4,Vaccinium vitis-idaea,evergreen,71,99.39999999999999
2019,06MAT,F5,1,6,Vac vit,1.9,Vaccinium vitis-idaea,evergreen,51.5,97.85
2019,06MAT,F5,1,7,Vac vit,1.6,Vaccinium vitis-idaea,evergreen,63,100.80000000000001
2019,06MAT,F5,1,8,Vac vit,1.4,Vaccinium vitis-idaea,evergreen,34.5,48.3
2019,06MAT,CT,2,1,Vac vit,9.6,Vaccinium vitis-idaea,evergreen,73,700.8
2019,06MAT,CT,2,2,Vac vit,1.4,Vaccinium vitis-idaea,evergreen,74,103.6
2019,06MAT,CT,2,3,Vac vit,7.7,Vaccinium vitis-idaea,evergreen,91.5,704.5500000000001
2019,06MAT,CT,2,4,Vac vit,3.4,Vaccinium vitis-idaea,evergreen,89,302.59999999999997
2019,06MAT,CT,2,5,Vac vit,5.2,Vaccinium vitis-idaea,evergreen,57.5,299
2019,06MAT,CT,2,6,Vac vit,10.4,Vaccinium vitis-idaea,evergreen,96,998.4000000000001
2019,06MAT,CT,2,7,Vac vit,8.6,Vaccinium vitis-idaea,evergreen,81.5,700.9
2019,06MAT,CT,2,8,Vac vit,2.8,Vaccinium vitis-idaea,evergreen,72,201.6
2019,06MAT,F2,2,1,Vac vit,2.7,Vaccinium vitis-idaea,evergreen,74,199.8
2019,06MAT,F2,2,2,Vac vit,6.7,Vaccinium vitis-idaea,evergreen,89,596.3000000000001
2019,06MAT,F2,2,3,Vac vit,7.1,Vaccinium vitis-idaea,evergreen,70,497
2019,06MAT,F2,2,4,Vac vit,12.7,Vaccinium vitis-idaea,evergreen,94.5,1200.1499999999999
2019,06MAT,F2,2,5,Vac vit,8.5,Vaccinium vitis-idaea,evergreen,82.5,701.25
2019,06MAT,F2,2,6,Vac vit,8.5,Vaccinium vitis-idaea,evergreen,94,799
2019,06MAT,F2,2,7,Vac vit,11.5,Vaccinium vitis-idaea,evergreen,95.5,1098.25
2019,06MAT,F2,2,8,Vac vit,6.3,Vaccinium vitis-idaea,evergreen,95,598.5
2019,06MAT,F5,2,3,Vac vit,1,Vaccinium vitis-idaea,evergreen,51.5,51.5
2019,06MAT,F5,2,5,Vac vit,1.1,Vaccinium vitis-idaea,evergreen,46.5,51.150000000000006
2019,06MAT,F5,2,7,Vac vit,0.6,Vaccinium vitis-idaea,evergreen,89.5,53.699999999999996
2019,06MAT,F5,2,8,Vac vit,14.2,Vaccinium vitis-idaea,evergreen,70.5,1001.0999999999999
2019,06MAT,F10,2,3,Vac vit,0.7,Vaccinium vitis-idaea,evergreen,69,48.3
2019,06MAT,F10,2,6,Vac vit,0.5,Vaccinium vitis-idaea,evergreen,109.5,54.75
2019,06MAT,CT,3,1,Vac vit,9.7,Vaccinium vitis-idaea,evergreen,82.5,800.2499999999999
2019,06MAT,CT,3,2,Vac vit,9.9,Vaccinium vitis-idaea,evergreen,80.5,796.95
2019,06MAT,CT,3,3,Vac vit,6,Vaccinium vitis-idaea,evergreen,83,498
2019,06MAT,CT,3,4,Vac vit,7.3,Vaccinium vitis-idaea,evergreen,82,598.6
2019,06MAT,CT,3,5,Vac vit,7.3,Vaccinium vitis-idaea,evergreen,82,598.6
2019,06MAT,CT,3,6,Vac vit,12.1,Vaccinium vitis-idaea,evergreen,107,1294.7
2019,06MAT,CT,3,7,Vac vit,4.7,Vaccinium vitis-idaea,evergreen,64,300.8
2019,06MAT,CT,3,8,Vac vit,9.4,Vaccinium vitis-idaea,evergreen,85,799
2019,06MAT,F2,3,1,Vac vit,9.4,Vaccinium vitis-idaea,evergreen,74.5,700.3000000000001
2019,06MAT,F2,3,2,Vac vit,5.2,Vaccinium vitis-idaea,evergreen,96,499.20000000000005
2019,06MAT,F2,3,3,Vac vit,10.3,Vaccinium vitis-idaea,evergreen,97.5,1004.2500000000001
2019,06MAT,F2,3,4,Vac vit,13.1,Vaccinium vitis-idaea,evergreen,76.5,1002.15
2019,06MAT,F2,3,5,Vac vit,5.2,Vaccinium vitis-idaea,evergreen,76.5,397.8
2019,06MAT,F2,3,6,Vac vit,6.6,Vaccinium vitis-idaea,evergreen,91,600.6
2019,06MAT,F2,3,7,Vac vit,6.8,Vaccinium vitis-idaea,evergreen,74,503.2
2019,06MAT,F2,3,8,Vac vit,4.2,Vaccinium vitis-idaea,evergreen,71.5,300.3
2019,06MAT,F5,3,1,Vac vit,0.6,Vaccinium vitis-idaea,evergreen,77,46.199999999999996
2019,06MAT,F5,3,2,Vac vit,0.8,Vaccinium vitis-idaea,evergreen,66,52.800000000000004
2019,06MAT,F5,3,4,Vac vit,1,Vaccinium vitis-idaea,evergreen,101.5,101.5
2019,06MAT,F5,3,5,Vac vit,0.7,Vaccinium vitis-idaea,evergreen,70,49
2019,06MAT,F5,3,6,Vac vit,1.4,Vaccinium vitis-idaea,evergreen,70.5,98.69999999999999
2019,06MAT,F5,3,7,Vac vit,2.5,Vaccinium vitis-idaea,evergreen,81.5,203.75
2019,06MAT,F10,3,2,Vac vit,0.7,Vaccinium vitis-idaea,evergreen,71,49.699999999999996
2019,06MAT,F10,3,3,Vac vit,0.5,Vaccinium vitis-idaea,evergreen,96.5,48.25
2019,06MAT,F10,3,4,Vac vit,0.5,Vaccinium vitis-idaea,evergreen,94,47
2020,06MAT,CT,1,1,Vac vit,4.9,Vaccinium vitis-idaea,evergreen,82,401.8
2020,06MAT,CT,1,2,Vac vit,3.9,Vaccinium vitis-idaea,evergreen,77,300.3
2020,06MAT,CT,1,3,Vac vit,5.2,Vaccinium vitis-idaea,evergreen,97,504.40000000000003
2020,06MAT,CT,1,4,Vac vit,5.9,Vaccinium vitis-idaea,evergreen,101.5,598.85
2020,06MAT,CT,1,5,Vac vit,13.7,Vaccinium vitis-idaea,evergreen,80.5,1102.85
2020,06MAT,F2,1,1,Vac vit,7.9,Vaccinium vitis-idaea,evergreen,76,600.4
2020,06MAT,F2,1,2,Vac vit,4.5,Vaccinium vitis-idaea,evergreen,88,396
2020,06MAT,F2,1,3,Vac vit,16.7,Vaccinium vitis-idaea,evergreen,90,1503
2020,06MAT,F2,1,4,Vac vit,12.9,Vaccinium vitis-idaea,evergreen,70,903
2020,06MAT,F2,1,5,Vac vit,7.5,Vaccinium vitis-idaea,evergreen,67,502.5
2020,06MAT,F5,1,1,Vac vit,1.3,Vaccinium vitis-idaea,evergreen,78,101.4
2020,06MAT,F5,1,2,Vac vit,3,Vaccinium vitis-idaea,evergreen,66,198
2020,06MAT,F5,1,3,Vac vit,2.5,Vaccinium vitis-idaea,evergreen,81,202.5
2020,06MAT,F5,1,4,Vac vit,3.8,Vaccinium vitis-idaea,evergreen,78,296.4
2020,06MAT,F5,1,5,Vac vit,7.4,Vaccinium vitis-idaea,evergreen,68,503.20000000000005
2020,06MAT,CT,2,1,Vac vit,13.6,Vaccinium vitis-idaea,evergreen,88.5,1203.6
2020,06MAT,CT,2,2,Vac vit,16.1,Vaccinium vitis-idaea,evergreen,74.5,1199.45
2020,06MAT,CT,2,3,Vac vit,6.5,Vaccinium vitis-idaea,evergreen,77.5,503.75
2020,06MAT,CT,2,4,Vac vit,6.3,Vaccinium vitis-idaea,evergreen,95.5,601.65
2020,06MAT,CT,2,5,Vac vit,18.1,Vaccinium vitis-idaea,evergreen,83,1502.3000000000002
2020,06MAT,F2,2,1,Vac vit,7.4,Vaccinium vitis-idaea,evergreen,68,503.20000000000005
2020,06MAT,F2,2,2,Vac vit,3.1,Vaccinium vitis-idaea,evergreen,95.5,296.05
2020,06MAT,F2,2,3,Vac vit,11.9,Vaccinium vitis-idaea,evergreen,67.5,803.25
2020,06MAT,F2,2,4,Vac vit,10.2,Vaccinium vitis-idaea,evergreen,98.5,1004.6999999999999
2020,06MAT,F2,2,5,Vac vit,4.9,Vaccinium vitis-idaea,evergreen,81,396.90000000000003
2020,06MAT,F5,2,2,Vac vit,0.7,Vaccinium vitis-idaea,evergreen,73.5,51.449999999999996
2020,06MAT,F5,2,3,Vac vit,0.9,Vaccinium vitis-idaea,evergreen,56,50.4
2020,06MAT,F5,2,4,Vac vit,0.8,Vaccinium vitis-idaea,evergreen,65.5,52.400000000000006
2020,06MAT,F5,2,5,Vac vit,0.9,Vaccinium vitis-idaea,evergreen,55.5,49.95
2020,06MAT,F10,2,5,Vac vit,0.7,Vaccinium vitis-idaea,evergreen,76.5,53.55
2020,06MAT,CT,3,1,Vac vit,7.4,Vaccinium vitis-idaea,evergreen,81,599.4
2020,06MAT,CT,3,2,Vac vit,8.4,Vaccinium vitis-idaea,evergreen,83,697.2
2020,06MAT,CT,3,3,Vac vit,4.2,Vaccinium vitis-idaea,evergreen,71,298.2
2020,06MAT,CT,3,4,Vac vit,5.5,Vaccinium vitis-idaea,evergreen,91,500.5
2020,06MAT,CT,3,5,Vac vit,6.7,Vaccinium vitis-idaea,evergreen,75,502.5
2020,06MAT,F2,3,1,Vac vit,5.4,Vaccinium vitis-idaea,evergreen,74,399.6
2020,06MAT,F2,3,2,Vac vit,4.4,Vaccinium vitis-idaea,evergreen,90,396.00000000000006
2020,06MAT,F2,3,3,Vac vit,17.5,Vaccinium vitis-idaea,evergreen,85.5,1496.25
2020,06MAT,F2,3,4,Vac vit,6.7,Vaccinium vitis-idaea,evergreen,90,603
2020,06MAT,F2,3,5,Vac vit,4.2,Vaccinium vitis-idaea,evergreen,71,298.2
2020,06MAT,F5,3,1,Vac vit,1.6,Vaccinium vitis-idaea,evergreen,61.5,98.4
2020,06MAT,F5,3,2,Vac vit,2.5,Vaccinium vitis-idaea,evergreen,80,200
2020,06MAT,F5,3,5,Vac vit,0.7,Vaccinium vitis-idaea,evergreen,68.5,47.949999999999996
2021,06MAT,CT,1,1,Eri vag,29.94011976047904,Eriophorum vaginatum,NA,100.2,30
2021,06MAT,CT,1,1,litter,15.968063872255488,Mixed dead litter,NA,100.2,16
2021,06MAT,CT,1,1,Car big,0.09980039920159682,Carex Bigelowii,NA,100.2,0.1
2021,06MAT,CT,1,1,grass,0.998003992015968,grass,NA,100.2,1
2021,06MAT,CT,1,1,Bet nan,7.984031936127744,Betula nana,NA,100.2,8
2021,06MAT,CT,1,1,St. D. Bet.,0,Standing Dead Betula nana,NA,100.2,0
2021,06MAT,CT,1,1,Sal pul,0.09980039920159682,Salix pulchra,NA,100.2,0.1
2021,06MAT,CT,1,1,Sal ret,0,Salix reticulata,NA,100.2,0
2021,06MAT,CT,1,1,Arc alp,0.998003992015968,Arctostaphylos alpina,NA,100.2,1
2021,06MAT,CT,1,1,Vac uli,2.9940119760479043,Vaccinium uliginosum,NA,100.2,3
2021,06MAT,CT,1,1,Rub cha,0.998003992015968,Rubus chamaemorus,NA,100.2,1
2021,06MAT,CT,1,1,Pet fri,0,Petasites frigidus,NA,100.2,0
2021,06MAT,CT,1,1,Pol bis,0,Polygonum bistorta,NA,100.2,0
2021,06MAT,CT,1,1,Led pal,17.964071856287426,Ledum palustre,NA,100.2,18
2021,06MAT,CT,1,1,Cas tet,0,Cassiope tetragona,NA,100.2,0
2021,06MAT,CT,1,1,Vac vit,7.984031936127744,Vaccinium vitis-idaea,NA,100.2,8
2021,06MAT,CT,1,1,Emp nig,1.996007984031936,Empetrum nigrum,NA,100.2,2
2021,06MAT,CT,1,1,Ped lap,0,Pedicularis lapponica,NA,100.2,0
2021,06MAT,CT,1,1,And pol,0,Andromeda polifolia,NA,100.2,0
2021,06MAT,CT,1,1,Dead ledum,1.996007984031936,NA,NA,100.2,2
2021,06MAT,CT,1,1,moss,4.990019960079841,Mixed moss,NA,100.2,5
2021,06MAT,CT,1,1,lichen,0.998003992015968,Mixed Lichens,NA,100.2,1
2021,06MAT,CT,1,1,litter,1.996007984031936,Mixed dead litter,NA,100.2,2
2021,06MAT,CT,1,1,frost boil,0,Soil Frost boil,NA,100.2,0
2021,06MAT,CT,1,1,bare,0.998003992015968,Bare soil,NA,100.2,1
2021,06MAT,CT,1,1,vole,0.998003992015968,NA,NA,100.2,1
2021,06MAT,CT,1,1,litter,NA,Mixed dead litter,NA,100.2,NA
2021,06MAT,CT,1,1,St. D. Sal pul,NA,Standing Dead Salix,NA,100.2,NA
2021,06MAT,CT,1,1,St. D. Bet.,NA,Standing Dead Betula nana,NA,100.2,NA
2021,06MAT,CT,1,2,Eri vag,14.736842105263156,Eriophorum vaginatum,NA,95,14
2021,06MAT,CT,1,2,litter,6.315789473684211,Mixed dead litter,NA,95,6
2021,06MAT,CT,1,2,Car big,6.315789473684211,Carex Bigelowii,NA,95,6
2021,06MAT,CT,1,2,grass,1.0526315789473684,grass,NA,95,1
2021,06MAT,CT,1,2,Bet nan,17.894736842105264,Betula nana,NA,95,17
2021,06MAT,CT,1,2,St. D. Bet.,1.0526315789473684,Standing Dead Betula nana,NA,95,1
2021,06MAT,CT,1,2,Sal pul,2.1052631578947367,Salix pulchra,NA,95,2
2021,06MAT,CT,1,2,Sal ret,0,Salix reticulata,NA,95,0
2021,06MAT,CT,1,2,Arc alp,1.0526315789473684,Arctostaphylos alpina,NA,95,1
2021,06MAT,CT,1,2,Vac uli,0,Vaccinium uliginosum,NA,95,0
2021,06MAT,CT,1,2,Rub cha,5.263157894736842,Rubus chamaemorus,NA,95,5
2021,06MAT,CT,1,2,Pet fri,0,Petasites frigidus,NA,95,0
2021,06MAT,CT,1,2,Pol bis,0,Polygonum bistorta,NA,95,0
2021,06MAT,CT,1,2,Led pal,18.947368421052634,Ledum palustre,NA,95,18
2021,06MAT,CT,1,2,Cas tet,2.1052631578947367,Cassiope tetragona,NA,95,2
2021,06MAT,CT,1,2,Vac vit,7.368421052631578,Vaccinium vitis-idaea,NA,95,7
2021,06MAT,CT,1,2,Emp nig,3.1578947368421053,Empetrum nigrum,NA,95,3
2021,06MAT,CT,1,2,Ped lap,0,Pedicularis lapponica,NA,95,0
2021,06MAT,CT,1,2,And pol,0,Andromeda polifolia,NA,95,0
2021,06MAT,CT,1,2,Dead ledum,2.1052631578947367,NA,NA,95,2
2021,06MAT,CT,1,2,moss,6.315789473684211,Mixed moss,NA,95,6
2021,06MAT,CT,1,2,lichen,1.0526315789473684,Mixed Lichens,NA,95,1
2021,06MAT,CT,1,2,litter,3.1578947368421053,Mixed dead litter,NA,95,3
2021,06MAT,CT,1,2,frost boil,0,Soil Frost boil,NA,95,0
2021,06MAT,CT,1,2,bare,0,Bare soil,NA,95,0
2021,06MAT,CT,1,2,vole,0,NA,NA,95,0
2021,06MAT,CT,1,2,litter,NA,Mixed dead litter,NA,95,NA
2021,06MAT,CT,1,2,St. D. Sal pul,NA,Standing Dead Salix,NA,95,NA
2021,06MAT,CT,1,2,St. D. Bet.,NA,Standing Dead Betula nana,NA,95,NA
2021,06MAT,CT,1,3,Eri vag,12.987012987012985,Eriophorum vaginatum,NA,92.4,12
2021,06MAT,CT,1,3,litter,7.575757575757576,Mixed dead litter,NA,92.4,7
2021,06MAT,CT,1,3,Car big,3.2467532467532463,Carex Bigelowii,NA,92.4,3
2021,06MAT,CT,1,3,grass,0,grass,NA,92.4,0
2021,06MAT,CT,1,3,Bet nan,18.398268398268396,Betula nana,NA,92.4,17
2021,06MAT,CT,1,3,St. D. Bet.,0,Standing Dead Betula nana,NA,92.4,0
2021,06MAT,CT,1,3,Sal pul,5.411255411255411,Salix pulchra,NA,92.4,5
2021,06MAT,CT,1,3,Sal ret,0,Salix reticulata,NA,92.4,0
2021,06MAT,CT,1,3,Arc alp,0,Arctostaphylos alpina,NA,92.4,0
2021,06MAT,CT,1,3,Vac uli,0.10822510822510822,Vaccinium uliginosum,NA,92.4,0.1
2021,06MAT,CT,1,3,Rub cha,8.658008658008658,Rubus chamaemorus,NA,92.4,8
2021,06MAT,CT,1,3,Pet fri,0,Petasites frigidus,NA,92.4,0
2021,06MAT,CT,1,3,Pol bis,0.10822510822510822,Polygonum bistorta,NA,92.4,0.1
2021,06MAT,CT,1,3,Led pal,10.822510822510822,Ledum palustre,NA,92.4,10
2021,06MAT,CT,1,3,Cas tet,0.10822510822510822,Cassiope tetragona,NA,92.4,0.1
2021,06MAT,CT,1,3,Vac vit,4.329004329004329,Vaccinium vitis-idaea,NA,92.4,4
2021,06MAT,CT,1,3,Emp nig,8.658008658008658,Empetrum nigrum,NA,92.4,8
2021,06MAT,CT,1,3,Ped lap,0.10822510822510822,Pedicularis lapponica,NA,92.4,0.1
2021,06MAT,CT,1,3,And pol,0,Andromeda polifolia,NA,92.4,0
2021,06MAT,CT,1,3,Dead ledum,1.0822510822510822,NA,NA,92.4,1
2021,06MAT,CT,1,3,moss,16.233766233766232,Mixed moss,NA,92.4,15
2021,06MAT,CT,1,3,lichen,1.0822510822510822,Mixed Lichens,NA,92.4,1
2021,06MAT,CT,1,3,litter,1.0822510822510822,Mixed dead litter,NA,92.4,1
2021,06MAT,CT,1,3,frost boil,0,Soil Frost boil,NA,92.4,0
